#iterations: 72710
#========================================================
#               x[1]                y[2]           Charge[3]        Potential[4]
       7.8740157e-03       3.2283465e-01       0.0000000e+00       1.9240842e-07
       7.8740157e-03       3.3070866e-01       0.0000000e+00       1.8865105e-07
       7.8740157e-03       3.3858268e-01       0.0000000e+00       1.8434546e-07
       7.8740157e-03       3.4645669e-01       0.0000000e+00       1.7949542e-07
       7.8740157e-03       3.5433071e-01       0.0000000e+00       1.7410696e-07
       7.8740157e-03       3.6220472e-01       0.0000000e+00       1.6818843e-07
       7.8740157e-03       3.7007874e-01       0.0000000e+00       1.6175051e-07
       7.8740157e-03       3.7795276e-01       0.0000000e+00       1.5480631e-07
       7.8740157e-03       3.8582677e-01       0.0000000e+00       1.4737133e-07
       7.8740157e-03       3.9370079e-01       0.0000000e+00       1.3946348e-07
       7.8740157e-03       4.0157480e-01       0.0000000e+00       1.3110304e-07
       7.8740157e-03       4.0944882e-01       0.0000000e+00       1.2231265e-07
       7.8740157e-03       4.1732283e-01       0.0000000e+00       1.1311719e-07
       7.8740157e-03       4.2519685e-01       0.0000000e+00       1.0354373e-07
       7.8740157e-03       4.3307087e-01       0.0000000e+00       9.3621423e-08
       7.8740157e-03       4.4094488e-01       0.0000000e+00       8.3381346e-08
       7.8740157e-03       4.4881890e-01       0.0000000e+00       7.2856387e-08
       7.8740157e-03       4.5669291e-01       0.0000000e+00       6.2081063e-08
       7.8740157e-03       4.6456693e-01       0.0000000e+00       5.1091343e-08
       7.8740157e-03       4.7244094e-01       0.0000000e+00       3.9924449e-08
       7.8740157e-03       4.8031496e-01       0.0000000e+00       2.8618646e-08
       7.8740157e-03       4.8818898e-01       0.0000000e+00       1.7213027e-08
       7.8740157e-03       4.9606299e-01       0.0000000e+00       5.7472766e-09
       7.8740157e-03       5.0393701e-01       0.0000000e+00      -5.7385594e-09
       7.8740157e-03       5.1181102e-01       0.0000000e+00      -1.7204315e-08
       7.8740157e-03       5.1968504e-01       0.0000000e+00      -2.8609945e-08
       7.8740157e-03       5.2755906e-01       0.0000000e+00      -3.9915764e-08
       7.8740157e-03       5.3543307e-01       0.0000000e+00      -5.1082679e-08
       7.8740157e-03       5.4330709e-01       0.0000000e+00      -6.2072426e-08
       7.8740157e-03       5.5118110e-01       0.0000000e+00      -7.2847781e-08
       7.8740157e-03       5.5905512e-01       0.0000000e+00      -8.3372778e-08
       7.8740157e-03       5.6692913e-01       0.0000000e+00      -9.3612897e-08
       7.8740157e-03       5.7480315e-01       0.0000000e+00      -1.0353526e-07
       7.8740157e-03       5.8267717e-01       0.0000000e+00      -1.1310877e-07
       7.8740157e-03       5.9055118e-01       0.0000000e+00      -1.2230428e-07
       7.8740157e-03       5.9842520e-01       0.0000000e+00      -1.3109474e-07
       7.8740157e-03       6.0629921e-01       0.0000000e+00      -1.3945524e-07
       7.8740157e-03       6.1417323e-01       0.0000000e+00      -1.4736316e-07
       7.8740157e-03       6.2204724e-01       0.0000000e+00      -1.5479822e-07
       7.8740157e-03       6.2992126e-01       0.0000000e+00      -1.6174251e-07
       7.8740157e-03       6.3779528e-01       0.0000000e+00      -1.6818051e-07
       7.8740157e-03       6.4566929e-01       0.0000000e+00      -1.7409914e-07
       7.8740157e-03       6.5354331e-01       0.0000000e+00      -1.7948769e-07
       7.8740157e-03       6.6141732e-01       0.0000000e+00      -1.8433783e-07
       7.8740157e-03       6.6929134e-01       0.0000000e+00      -1.8864354e-07
       7.8740157e-03       6.7716535e-01       0.0000000e+00      -1.9240102e-07
       7.8740157e-03       6.8503937e-01       0.0000000e+00      -1.9560867e-07
       7.8740157e-03       6.9291339e-01       0.0000000e+00      -1.9826696e-07
       7.8740157e-03       7.0078740e-01       0.0000000e+00      -2.0037832e-07
       7.8740157e-03       7.0866142e-01       0.0000000e+00      -2.0194703e-07
       7.8740157e-03       7.1653543e-01       0.0000000e+00      -2.0297913e-07
       7.8740157e-03       7.2440945e-01       0.0000000e+00      -2.0348225e-07
       7.8740157e-03       7.3228346e-01       0.0000000e+00      -2.0346553e-07
       7.8740157e-03       7.4015748e-01       0.0000000e+00      -2.0293942e-07
       7.8740157e-03       7.4803150e-01       0.0000000e+00      -2.0191563e-07
       7.8740157e-03       7.5590551e-01       0.0000000e+00      -2.0040691e-07
       7.8740157e-03       7.6377953e-01       0.0000000e+00      -1.9842700e-07
       7.8740157e-03       7.7165354e-01       0.0000000e+00      -1.9599044e-07
       7.8740157e-03       7.7952756e-01       0.0000000e+00      -1.9311247e-07
       7.8740157e-03       7.8740157e-01       0.0000000e+00      -1.8980894e-07
       7.8740157e-03       7.9527559e-01       0.0000000e+00      -1.8609614e-07
       7.8740157e-03       8.0314961e-01       0.0000000e+00      -1.8199075e-07
       7.8740157e-03       8.1102362e-01       0.0000000e+00      -1.7750970e-07
       7.8740157e-03       8.1889764e-01       0.0000000e+00      -1.7267010e-07
       7.8740157e-03       8.2677165e-01       0.0000000e+00      -1.6748916e-07
       7.8740157e-03       8.3464567e-01       0.0000000e+00      -1.6198410e-07
       7.8740157e-03       8.4251969e-01       0.0000000e+00      -1.5617211e-07
       7.8740157e-03       8.5039370e-01       0.0000000e+00      -1.5007024e-07
       7.8740157e-03       8.5826772e-01       0.0000000e+00      -1.4369542e-07
       7.8740157e-03       8.6614173e-01       0.0000000e+00      -1.3706435e-07
       7.8740157e-03       8.7401575e-01       0.0000000e+00      -1.3019352e-07
       7.8740157e-03       8.8188976e-01       0.0000000e+00      -1.2309915e-07
       7.8740157e-03       8.8976378e-01       0.0000000e+00      -1.1579716e-07
       7.8740157e-03       8.9763780e-01       0.0000000e+00      -1.0830320e-07
       7.8740157e-03       9.0551181e-01       0.0000000e+00      -1.0063259e-07
       7.8740157e-03       9.1338583e-01       0.0000000e+00      -9.2800355e-08
       7.8740157e-03       9.2125984e-01       0.0000000e+00      -8.4821222e-08
       7.8740157e-03       9.2913386e-01       0.0000000e+00      -7.6709611e-08
       7.8740157e-03       9.3700787e-01       0.0000000e+00      -6.8479664e-08
       7.8740157e-03       9.4488189e-01       0.0000000e+00      -6.0145256e-08
       7.8740157e-03       9.5275591e-01       0.0000000e+00      -5.1720018e-08
       7.8740157e-03       9.6062992e-01       0.0000000e+00      -4.3217356e-08
       7.8740157e-03       9.6850394e-01       0.0000000e+00      -3.4650485e-08
       7.8740157e-03       9.7637795e-01       0.0000000e+00      -2.6032450e-08
       7.8740157e-03       9.8425197e-01       0.0000000e+00      -1.7376164e-08
       7.8740157e-03       9.9212598e-01       0.0000000e+00      -8.6944342e-09
       7.8740157e-03       1.0000000e+00       0.0000000e+00       0.0000000e+00
       1.5748031e-02       0.0000000e+00       0.0000000e+00       0.0000000e+00
       1.5748031e-02       7.8740157e-03       0.0000000e+00       1.7402004e-08
       1.5748031e-02       1.5748031e-02       0.0000000e+00       3.4778634e-08
       1.5748031e-02       2.3622047e-02       0.0000000e+00       5.2104446e-08
       1.5748031e-02       3.1496063e-02       0.0000000e+00       6.9353855e-08
       1.5748031e-02       3.9370079e-02       0.0000000e+00       8.6501073e-08
       1.5748031e-02       4.7244094e-02       0.0000000e+00       1.0352004e-07
       1.5748031e-02       5.5118110e-02       0.0000000e+00       1.2038435e-07
       1.5748031e-02       6.2992126e-02       0.0000000e+00       1.3706722e-07
       1.5748031e-02       7.0866142e-02       0.0000000e+00       1.5354141e-07
       1.5748031e-02       7.8740157e-02       0.0000000e+00       1.6977919e-07
       1.5748031e-02       8.6614173e-02       0.0000000e+00       1.8575230e-07
       1.5748031e-02       9.4488189e-02       0.0000000e+00       2.0143190e-07
       1.5748031e-02       1.0236220e-01       0.0000000e+00       2.1678855e-07
       1.5748031e-02       1.1023622e-01       0.0000000e+00       2.3179222e-07
       1.5748031e-02       1.1811024e-01       0.0000000e+00       2.4641223e-07
       1.5748031e-02       1.2598425e-01       0.0000000e+00       2.6061732e-07
       1.5748031e-02       1.3385827e-01       0.0000000e+00       2.7437559e-07
       1.5748031e-02       1.4173228e-01       0.0000000e+00       2.8765459e-07
       1.5748031e-02       1.4960630e-01       0.0000000e+00       3.0042133e-07
       1.5748031e-02       1.5748031e-01       0.0000000e+00       3.1264236e-07
       1.5748031e-02       1.6535433e-01       0.0000000e+00       3.2428380e-07
       1.5748031e-02       1.7322835e-01       0.0000000e+00       3.3531146e-07
       1.5748031e-02       1.8110236e-01       0.0000000e+00       3.4569094e-07
       1.5748031e-02       1.8897638e-01       0.0000000e+00       3.5538770e-07
       1.5748031e-02       1.9685039e-01       0.0000000e+00       3.6436727e-07
       1.5748031e-02       2.0472441e-01       0.0000000e+00       3.7259534e-07
       1.5748031e-02       2.1259843e-01       0.0000000e+00       3.8003795e-07
       1.5748031e-02       2.2047244e-01       0.0000000e+00       3.8666165e-07
       1.5748031e-02       2.2834646e-01       0.0000000e+00       3.9243374e-07
       1.5748031e-02       2.3622047e-01       0.0000000e+00       3.9732244e-07
       1.5748031e-02       2.4409449e-01       0.0000000e+00       4.0129712e-07
       1.5748031e-02       2.5196850e-01       0.0000000e+00       4.0432859e-07
       1.5748031e-02       2.5984252e-01       0.0000000e+00       4.0638925e-07
       1.5748031e-02       2.6771654e-01       0.0000000e+00       4.0745343e-07
       1.5748031e-02       2.7559055e-01       0.0000000e+00       4.0749764e-07
       1.5748031e-02       2.8346457e-01       0.0000000e+00       4.0650078e-07
       1.5748031e-02       2.9133858e-01       0.0000000e+00       4.0444449e-07
       1.5748031e-02       2.9921260e-01       0.0000000e+00       4.0131336e-07
       1.5748031e-02       3.0708661e-01       0.0000000e+00       3.9709519e-07
       1.5748031e-02       3.1496063e-01       0.0000000e+00       3.9178129e-07
       1.5748031e-02       3.2283465e-01       0.0000000e+00       3.8536667e-07
       1.5748031e-02       3.3070866e-01       0.0000000e+00       3.7785032e-07
       1.5748031e-02       3.3858268e-01       0.0000000e+00       3.6923535e-07
       1.5748031e-02       3.4645669e-01       0.0000000e+00       3.5952925e-07
       1.5748031e-02       3.5433071e-01       0.0000000e+00       3.4874400e-07
       1.5748031e-02       3.6220472e-01       0.0000000e+00       3.3689623e-07
       1.5748031e-02       3.7007874e-01       0.0000000e+00       3.2400730e-07
       1.5748031e-02       3.7795276e-01       0.0000000e+00       3.1010339e-07
       1.5748031e-02       3.8582677e-01       0.0000000e+00       2.9521552e-07
       1.5748031e-02       3.9370079e-01       0.0000000e+00       2.7937953e-07
       1.5748031e-02       4.0157480e-01       0.0000000e+00       2.6263604e-07
       1.5748031e-02       4.0944882e-01       0.0000000e+00       2.4503036e-07
       1.5748031e-02       4.1732283e-01       0.0000000e+00       2.2661237e-07
       1.5748031e-02       4.2519685e-01       0.0000000e+00       2.0743632e-07
       1.5748031e-02       4.3307087e-01       0.0000000e+00       1.8756061e-07
       1.5748031e-02       4.4094488e-01       0.0000000e+00       1.6704757e-07
       1.5748031e-02       4.4881890e-01       0.0000000e+00       1.4596313e-07
       1.5748031e-02       4.5669291e-01       0.0000000e+00       1.2437652e-07
       1.5748031e-02       4.6456693e-01       0.0000000e+00       1.0235986e-07
       1.5748031e-02       4.7244094e-01       0.0000000e+00       7.9987800e-08
       1.5748031e-02       4.8031496e-01       0.0000000e+00       5.7337105e-08
       1.5748031e-02       4.8818898e-01       0.0000000e+00       3.4486180e-08
       1.5748031e-02       4.9606299e-01       0.0000000e+00       1.1514633e-08
       1.5748031e-02       5.0393701e-01       0.0000000e+00      -1.1497204e-08
       1.5748031e-02       5.1181102e-01       0.0000000e+00      -3.4468761e-08
       1.5748031e-02       5.1968504e-01       0.0000000e+00      -5.7319707e-08
       1.5748031e-02       5.2755906e-01       0.0000000e+00      -7.9970435e-08
       1.5748031e-02       5.3543307e-01       0.0000000e+00      -1.0234253e-07
       1.5748031e-02       5.4330709e-01       0.0000000e+00      -1.2435925e-07
       1.5748031e-02       5.5118110e-01       0.0000000e+00      -1.4594593e-07
       1.5748031e-02       5.5905512e-01       0.0000000e+00      -1.6703044e-07
       1.5748031e-02       5.6692913e-01       0.0000000e+00      -1.8754356e-07
       1.5748031e-02       5.7480315e-01       0.0000000e+00      -2.0741937e-07
       1.5748031e-02       5.8267717e-01       0.0000000e+00      -2.2659553e-07
       1.5748031e-02       5.9055118e-01       0.0000000e+00      -2.4501363e-07
       1.5748031e-02       5.9842520e-01       0.0000000e+00      -2.6261944e-07
       1.5748031e-02       6.0629921e-01       0.0000000e+00      -2.7936306e-07
       1.5748031e-02       6.1417323e-01       0.0000000e+00      -2.9519920e-07
       1.5748031e-02       6.2204724e-01       0.0000000e+00      -3.1008723e-07
       1.5748031e-02       6.2992126e-01       0.0000000e+00      -3.2399130e-07
       1.5748031e-02       6.3779528e-01       0.0000000e+00      -3.3688040e-07
       1.5748031e-02       6.4566929e-01       0.0000000e+00      -3.4872836e-07
       1.5748031e-02       6.5354331e-01       0.0000000e+00      -3.5951381e-07
       1.5748031e-02       6.6141732e-01       0.0000000e+00      -3.6922011e-07
       1.5748031e-02       6.6929134e-01       0.0000000e+00      -3.7783529e-07
       1.5748031e-02       6.7716535e-01       0.0000000e+00      -3.8535187e-07
       1.5748031e-02       6.8503937e-01       0.0000000e+00      -3.9176672e-07
       1.5748031e-02       6.9291339e-01       0.0000000e+00      -3.9708086e-07
       1.5748031e-02       7.0078740e-01       0.0000000e+00      -4.0129928e-07
       1.5748031e-02       7.0866142e-01       0.0000000e+00      -4.0443067e-07
       1.5748031e-02       7.1653543e-01       0.0000000e+00      -4.0648723e-07
       1.5748031e-02       7.2440945e-01       0.0000000e+00      -4.0748436e-07
       1.5748031e-02       7.3228346e-01       0.0000000e+00      -4.0744044e-07
       1.5748031e-02       7.4015748e-01       0.0000000e+00      -4.0637654e-07
       1.5748031e-02       7.4803150e-01       0.0000000e+00      -4.0431618e-07
       1.5748031e-02       7.5590551e-01       0.0000000e+00      -4.0128503e-07
       1.5748031e-02       7.6377953e-01       0.0000000e+00      -3.9731065e-07
       1.5748031e-02       7.7165354e-01       0.0000000e+00      -3.9242228e-07
       1.5748031e-02       7.7952756e-01       0.0000000e+00      -3.8665052e-07
       1.5748031e-02       7.8740157e-01       0.0000000e+00      -3.8002715e-07
       1.5748031e-02       7.9527559e-01       0.0000000e+00      -3.7258489e-07
       1.5748031e-02       8.0314961e-01       0.0000000e+00      -3.6435717e-07
       1.5748031e-02       8.1102362e-01       0.0000000e+00      -3.5537795e-07
       1.5748031e-02       8.1889764e-01       0.0000000e+00      -3.4568155e-07
       1.5748031e-02       8.2677165e-01       0.0000000e+00      -3.3530244e-07
       1.5748031e-02       8.3464567e-01       0.0000000e+00      -3.2427515e-07
       1.5748031e-02       8.4251969e-01       0.0000000e+00      -3.1263409e-07
       1.5748031e-02       8.5039370e-01       0.0000000e+00      -3.0041344e-07
       1.5748031e-02       8.5826772e-01       0.0000000e+00      -2.8764708e-07
       1.5748031e-02       8.6614173e-01       0.0000000e+00      -2.7436847e-07
       1.5748031e-02       8.7401575e-01       0.0000000e+00      -2.6061060e-07
       1.5748031e-02       8.8188976e-01       0.0000000e+00      -2.4640591e-07
       1.5748031e-02       8.8976378e-01       0.0000000e+00      -2.3178630e-07
       1.5748031e-02       8.9763780e-01       0.0000000e+00      -2.1678304e-07
       1.5748031e-02       9.0551181e-01       0.0000000e+00      -2.0142680e-07
       1.5748031e-02       9.1338583e-01       0.0000000e+00      -1.8574761e-07
